Num,Name,year,month,day,MA,perih,node,i,e,a,H0,G,Dia,DiaSrc,PEU/POS_1sigma,#Rings,#Moons,OrbSrc,OrbDate,Class,DiaUncert,ErrorMajor,ErrorMinor,ErrorMajorPA
8077,Hoyle,2025,2,11,25.8639294155,36.4669491584,135.4741151265,17.2064059058,0.212814756538,2.632456810830,12.96,0.15,8.9,M,0.0010,0,1,JPL#57,2024-Aug-01,Binary,1.8,0.00084,0.00020,104.9
8116,Jeanperrin,2025,2,11,51.8848155025,320.9472333867,48.9199450644,5.4302262158,0.158857345406,2.250369309931,14.14,0.15,4.3,M,0.0010,0,1,JPL#55,2024-Dec-12,Binary,0.4,0.00108,0.00011,65.3
8284,Cranach,2025,2,11,301.1380728003,242.1549496270,279.4776655808,11.6030132810,0.129880384856,3.115186359061,12.78,0.15,19.8,M,0.0010,0,0,JPL#51,2024-Dec-12,Binary,2.0,0.00088,0.00016,91.2
8306,Shoko,2025,2,11,146.0769603878,143.4488000445,208.5943619659,4.7808852087,0.221045276856,2.240940531396,15.18,0.15,3.0,6,0.0027,0,1,JPL#48,2024-Dec-14,Binary,0.3,0.00249,0.00050,105.0
8373,Stephengould,2025,2,11,188.7615918124,55.3260665233,88.8683690367,40.8018620874,0.555221401178,3.278499309663,14.31,0.15,5.7,M,0.0017,0,1,JPL#26,2024-Jan-20,Binary,1.4,0.00156,0.00045,89.1
8474,Rettig,2025,2,11,312.2041214117,141.8852529140,132.5625895476,5.9109619560,0.172803599601,2.224016452393,13.87,0.15,4.1,M,0.0017,0,1,JPL#56,2024-Jun-05,Binary,0.6,0.00160,0.00013,104.8
8632,Egleston,2025,2,11,32.6567067896,106.4443306481,177.9136510536,12.1877395069,0.156189554406,2.621770777648,14.40,0.15,3.8,M,0.0017,0,0,JPL#48,2024-Dec-15,Binary,1.0,0.00159,0.00007,80.7
8711,Lukeasher,2025,2,11,48.1685154339,21.0159755738,148.6429668073,27.1917701172,0.061592597943,2.700538577252,13.61,0.15,13.6,M,0.0007,0,0,JPL#52,2024-Dec-12,Binary,1.2,0.00080,0.00013,101.2
8887,Scheeres,2025,2,11,129.0040342366,181.4146029901,128.7008556546,15.9076756713,0.129188562310,2.565753725488,12.92,0.15,7.7,M,0.0007,0,0,JPL#62,2024-Dec-12,Binary,0.8,0.00072,0.00013,71.7
9069,Hovland,2025,2,11,218.9998504509,171.2476013582,247.8687206108,19.5747517127,0.118066333080,1.913225756841,14.40,0.15,4.3,6,0.0007,0,1,JPL#85,2024-Aug-01,Binary,0.4,0.00078,0.00013,67.0
9260,Edwardolson,2025,2,11,218.0144458943,148.4704335679,214.5530513056,5.1001054376,0.229128312904,2.290119114934,14.29,0.15,4.1,M,0.0010,0,1,JPL#48,2024-Jun-03,Binary,0.4,0.00083,0.00011,101.8
9332,1990 SB1,2025,2,11,275.5662608685,212.3014977875,346.2246978783,12.6394393540,0.106397657165,2.582585310053,13.22,0.15,6.2,M,0.0010,0,1,JPL#49,2024-Dec-12,Binary,0.6,0.00110,0.00019,85.7
9474,Cassadrury,2025,2,11,207.9598947601,155.7786343216,210.5979305268,5.0292436279,0.183845313128,2.286392921122,14.38,0.15,3.6,M,0.0010,0,1,JPL#50,2024-Aug-01,Binary,0.4,0.00094,0.00016,101.5
9559,1987 DH6,2025,2,11,130.8140378145,344.7767690424,263.1985785501,1.4045329625,0.107285303800,2.693971584134,13.45,0.15,14.9,M,0.0010,0,0,JPL#65,2024-Dec-13,Binary,1.0,0.00092,0.00008,66.0
9573,Matsumotomas,2025,2,11,135.4377155185,315.3241461090,38.9473492452,2.5293722671,0.094354350792,2.914112601949,13.37,0.15,6.8,M,0.0017,0,0,JPL#58,2024-Dec-13,Binary,0.8,0.00169,0.00017,105.3
9573,Matsumotomas,2025,2,11,135.4377155185,315.3241461090,38.9473492452,2.5293722671,0.094354350792,2.914112601949,13.37,0.15,6.8,M,0.0017,0,0,JPL#58,2024-Dec-13,Binary,0.8,0.00169,0.00017,105.3
9617,Grahamchapman,2025,2,11,303.0877385809,281.7642168281,165.5052521982,6.1428037981,0.113092036162,2.224081828179,14.94,0.15,2.8,M,0.0010,0,1,JPL#52,2024-Dec-13,Binary,0.4,0.00091,0.00021,75.4
9629,Servet,2025,2,11,297.9779501797,100.4397637610,329.8963663188,1.8037397047,0.053612115491,2.705653233543,13.61,0.15,6.2,6,0.0013,0,0,JPL#53,2024-Dec-13,Binary,0.6,0.00147,0.00013,64.6
9661,Hohmann,2025,2,11,134.2896053245,287.1494142430,56.5042779537,13.0014183749,0.232303363223,3.940733199354,11.50,0.15,28.1,M,0.0023,0,0,JPL#54,2024-Dec-13,Binary,1.6,0.00223,0.00016,106.5
9783,Tensho-kan,2025,2,11,12.6330731766,130.2472599678,278.5957824129,1.9650021886,0.105278576780,2.670351048202,14.09,0.15,5.3,M,0.0020,0,1,JPL#50,2024-Dec-13,Binary,0.6,0.00202,0.00020,72.3
9940,1988 VM3,2025,2,11,170.6628885535,341.5106583987,357.4997304323,2.2099993940,0.170217541838,2.171012440488,14.72,0.15,3.1,M,0.0017,0,1,JPL#49,2024-Dec-15,Binary,0.2,0.00172,0.00031,116.0
9972,Minoruoda,2025,2,11,68.7298279962,125.3178291948,97.7108181400,9.4296753022,0.200264627066,2.289426104549,14.07,0.15,8.6,M,0.0010,0,1,JPL#53,2024-Dec-13,Binary,0.8,0.00100,0.00016,81.7
10044,Squyres,2025,2,11,217.1634106654,32.6214465864,317.9577151674,16.4390143707,0.334121301983,2.564777644228,13.58,0.15,4.6,M,0.0007,0,1,JPL#43,2024-Dec-14,Binary,0.4,0.00059,0.00021,116.6
10123,Fideoja,2025,2,11,333.7566080109,267.7344663475,76.7855178801,4.0538087829,0.205085362450,2.269591601260,14.47,0.15,3.5,M,0.0010,0,1,JPL#51,2024-Oct-12,Binary,0.6,0.00109,0.00013,77.8
10132,Lummelunda,2025,2,11,89.0043539572,165.3150133039,182.8136081382,8.0588490528,0.164738821811,2.218013159127,14.07,0.15,3.7,M,0.0013,0,1,JPL#59,2024-Dec-13,Binary,0.4,0.00134,0.00015,86.4
10140,Villon,2025,2,11,279.9605202618,20.8845590967,165.3651429855,2.6199178012,0.130023932948,2.422301218386,13.84,0.15,4.8,M,0.0013,0,1,JPL#53,2024-Dec-13,Binary,0.4,0.00129,0.00016,81.3
10208,Germanicus,2025,2,11,72.1828133402,115.1067243935,223.5735608121,4.5611258469,0.201064416449,2.236309605073,14.63,0.15,3.5,M,0.0020,0,1,JPL#53,2024-Dec-13,Binary,0.4,0.00186,0.00022,79.9
10235,1998 QR37,2025,2,11,24.3670828851,12.5290133592,272.9720723820,2.6583847246,0.159068431538,3.057930527802,12.76,0.15,13.0,M,0.0007,0,0,JPL#61,2024-Dec-15,Binary,2.2,0.00066,0.00009,71.9
10424,Gaillard,2025,2,11,40.7792120963,202.9261799953,358.2643672424,2.2601252881,0.115195524764,2.348433660770,15.11,0.15,6.5,M,0.0023,0,1,JPL#45,2024-Aug-01,Binary,0.6,0.00220,0.00030,87.6
10430,Martschmidt,2025,2,11,67.3848929511,71.1043273429,292.0018948969,2.7441980968,0.093866002805,2.743854200948,13.56,0.15,5.7,M,0.0007,0,0,JPL#61,2024-Dec-13,,0.6,0.00068,0.00013,77.9
10498,Bobgent,2025,2,11,58.1758017122,152.5225609408,163.5223539799,7.9643036130,0.258974183489,2.286927987487,14.78,0.15,2.6,M,0.0023,0,1,JPL#52,2024-Dec-13,Binary,0.6,0.00231,0.00017,74.9
10518,1990 MC,2025,2,11,6.2366997464,115.4137264395,193.1431330428,13.6914728835,0.318582514446,2.882278043198,13.31,0.15,7.0,M,0.0027,0,0,JPL#57,2024-Dec-15,Binary,0.6,0.00276,0.00011,80.6
10689,Pinillaalonso,2025,2,11,256.9362821400,296.1357449445,206.1293509247,21.9806225628,0.075285208463,3.213950177034,13.31,0.15,13.0,M,0.0003,0,0,JPL#54,2024-Dec-13,Binary,1.2,0.00048,0.00012,87.5
10737,Bruck,2025,2,11,268.2460640966,105.0067095852,176.1487714924,19.1709447493,0.130664609194,1.904420373516,15.41,0.15,2.7,6,0.0037,0,1,JPL#43,2024-Dec-14,Binary,0.3,0.00367,0.00030,93.6
10766,1990 UB1,2025,2,11,53.4029698578,13.6657859927,32.4648654193,14.7786877578,0.160253594491,3.139106698715,12.11,0.15,25.2,M,0.0013,0,0,JPL#56,2024-Dec-13,Binary,1.6,0.00130,0.00012,90.2
10766,1990 UB1,2025,2,11,53.4029698578,13.6657859927,32.4648654193,14.7786877578,0.160253594491,3.139106698715,12.11,0.15,25.2,M,0.0013,0,0,JPL#56,2024-Dec-13,Binary,1.6,0.00130,0.00012,90.2
11217,1999 JC4,2025,2,11,112.5821612721,69.7831746540,224.6088172652,19.2942033733,0.069392334748,1.944158555529,15.17,0.15,3.0,6,0.0013,0,1,JPL#46,2024-Dec-13,Binary,0.3,0.00146,0.00008,90.9
11218,1999 JD20,2025,2,11,309.1425558270,335.5547905125,248.0473938275,4.1563356176,0.133095275969,3.030808542605,13.29,0.15,12.6,M,0.0013,0,0,JPL#52,2024-Dec-14,Binary,1.2,0.00140,0.00013,112.7
11227,Ksenborisova,2025,2,11,285.5784077289,197.0024616652,296.6843413741,3.6076211193,0.026649895782,2.270560834545,14.03,0.15,2.6,M,0.0007,0,1,JPL#52,2024-Dec-13,Binary,0.4,0.00079,0.00014,69.5
11264,Claudiomaccone,2025,2,11,306.5136201112,59.3218226678,10.7224131389,3.5151576658,0.232013212311,2.578151087207,14.34,0.15,3.2,M,0.0027,0,1,JPL#80,2024-Dec-15,Binary,0.4,0.00272,0.00009,63.6
11387,1998 UA37,2025,2,11,100.0860281261,292.0622836893,6.4503159833,2.2048906480,0.228669760015,2.650596523955,13.80,0.15,5.6,M,0.0010,0,0,JPL#55,2024-Dec-13,Binary,0.6,0.00094,0.00010,70.7
11502,1989 WU2,2025,2,11,185.6250245728,318.4409771821,83.7768043713,3.0001210293,0.183255000828,3.101769261234,13.41,0.15,12.1,M,0.0027,0,0,JPL#44,2024-Aug-01,Binary,1.2,0.00251,0.00024,103.8
11549,1992 YY,2025,2,11,226.9046510534,328.1227465381,268.1591498588,11.4542169534,0.087023540822,2.533623291877,12.34,0.15,10.5,M,0.0007,0,1,JPL#61,2024-Dec-13,Binary,0.8,0.00079,0.00014,93.5
11628,Katuhikoikeda,2025,2,11,234.5153738062,286.9048014301,51.1651831756,6.4206700276,0.047177465797,2.228557889678,14.12,0.15,4.9,6,0.0007,0,0,JPL#50,2024-Aug-01,Binary,0.5,0.00079,0.00009,113.4
12008,Kandrup,2025,2,11,122.2482488806,344.8821436818,263.2907534917,29.7470370138,0.316192254111,1.996359440315,13.27,0.15,4.5,M,0.0003,0,1,JPL#64,2024-Dec-13,Binary,0.4,0.00037,0.00013,76.1
12218,Fleischer,2025,2,11,282.8207535706,290.5439022141,108.1842421270,4.8642727090,0.140455350742,2.212362944162,13.59,0.15,5.0,M,0.0007,0,1,JPL#65,2024-Dec-15,Binary,0.4,0.00076,0.00011,81.9
12281,Chaumont,2025,2,11,9.5340721138,135.9087480813,119.0128843917,6.3534260971,0.015594185328,2.739402812286,13.01,0.15,16.3,M,0.0010,0,0,JPL#57,2024-Dec-13,Binary,1.4,0.00097,0.00008,91.3
12308,1991 VB5,2025,2,11,89.2735128349,187.6035943977,194.7113912862,14.7836804450,0.121908416486,2.547049250309,13.75,0.15,6.1,M,0.0007,0,0,JPL#66,2024-Dec-13,Binary,0.6,0.00066,0.00011,99.1
12326,Shirasaki,2025,2,11,172.3852794408,17.3889606136,2.9060050600,5.8337423280,0.187183547894,2.263149261693,14.79,0.15,3.6,6,0.0013,0,1,JPL#50,2024-Aug-01,Binary,0.4,0.00133,0.00040,112.7
12587,1999 RD95,2025,2,11,222.2719515170,346.5671926239,338.6758644826,3.4478223749,0.099969739102,2.762128352900,13.29,0.15,6.7,M,0.0013,0,0,JPL#58,2024-Oct-12,Binary,0.6,0.00134,0.00011,114.3
12707,1990 UK,2025,2,11,29.4474221765,339.6663322908,50.5587921478,15.8162722006,0.110080156276,2.622449219350,13.67,0.15,5.7,M,0.0010,0,0,JPL#59,2024-Dec-13,Binary,0.6,0.00112,0.00016,54.3
12914,1998 SJ141,2025,2,11,213.7279192515,156.2552280233,23.0127342906,13.4813171512,0.106393447522,2.679750850458,12.92,0.15,9.5,M,0.0007,0,0,JPL#57,2024-Dec-13,Binary,1.0,0.00066,0.00009,52.5
12925,1999 SN4,2025,2,11,199.6258684650,61.0484753527,12.1717973203,10.4201428900,0.127738271677,2.434856522296,14.09,0.15,4.0,M,0.0007,0,0,JPL#48,2024-Oct-12,Binary,0.4,0.00054,0.00010,82.9
13015,Noradokei,2025,2,11,85.1339818531,284.7793296011,55.3618724864,16.5087536064,0.265151635872,2.558696613803,13.87,0.15,6.3,M,0.0007,0,0,JPL#45,2024-Dec-13,Binary,0.6,0.00081,0.00015,66.9
13123,Tyson,2025,2,11,97.1985302058,252.1423960362,68.7692598155,23.2810407328,0.271197086949,2.361197799200,12.67,0.15,10.9,M,0.0010,0,1,JPL#61,2024-Dec-13,Binary,1.2,0.00099,0.00016,53.2
13591,1994 BC1,2025,2,11,67.8977168994,298.4656328558,313.8342982122,12.4005234056,0.181876488771,3.183561399125,12.93,0.15,8.0,M,0.0007,0,0,JPL#59,2024-Dec-13,Binary,0.8,0.00083,0.00006,57.7
13840,Wayneanderson,2025,2,11,271.7675666204,195.0488715589,252.3240782211,2.1436715948,0.147653876746,2.419260784039,14.62,0.15,4.6,M,0.0007,0,0,JPL#48,2024-Oct-12,Binary,1.4,0.00074,0.00005,69.9
13920,Montecorvino,2025,2,11,158.9608460223,9.6958943566,308.3214265641,3.1390366733,0.238143203139,2.163429857980,14.79,0.15,3.6,6,0.0017,0,1,JPL#55,2024-Dec-13,Binary,0.4,0.00175,0.00024,100.0
14249,2000 AW57,2025,2,11,228.0669682763,108.2755828104,310.9984427549,10.0555293862,0.036990193930,3.157783355547,13.07,0.15,11.6,M,0.0007,0,0,JPL#57,2024-Dec-14,Binary,1.2,0.00081,0.00006,70.9
14380,1989 UC6,2025,2,11,152.8456135733,255.1718163334,37.4624287374,28.4676834621,0.242093202607,2.640063856847,13.50,0.15,16.4,M,0.0010,0,0,JPL#56,2024-Dec-15,Binary,1.2,0.00088,0.00018,55.0
14469,Komatsuataka,2025,2,11,203.2345598717,12.7128366804,343.7569488646,12.2937635632,0.267949017833,2.582507353120,13.78,0.15,4.2,M,0.0007,0,1,JPL#48,2024-Dec-14,Binary,0.8,0.00058,0.00024,121.8
14622,Arcadiopoveda,2025,2,11,219.3968261478,313.6092101489,132.5265963874,27.2996467717,0.159849917732,3.167907733886,13.45,0.15,12.7,M,0.0010,0,0,JPL#46,2024-Dec-15,Binary,1.2,0.00103,0.00012,104.1
14640,1998 WF4,2025,2,11,320.2704270571,314.6968524765,56.2124945777,2.6881480783,0.214895685134,3.104987662209,14.16,0.15,7.8,M,0.0013,0,0,JPL#44,2024-Dec-14,Binary,0.8,0.00119,0.00010,73.5
14717,2000 CJ82,2025,2,11,110.4419111351,75.9221407951,133.0213954521,8.4624497902,0.148166156669,3.165765257776,12.69,0.15,19.3,M,0.0007,0,0,JPL#59,2024-Dec-15,Binary,1.6,0.00075,0.00006,76.8
14733,2000 DV74,2025,2,11,261.5242386333,273.5145736130,178.5495869278,15.2358884857,0.171125865666,2.718894991750,13.67,0.15,5.8,M,0.0017,0,0,JPL#57,2024-Dec-15,Binary,0.6,0.00183,0.00008,83.5
14817,1982 FJ3,2025,2,11,338.2357852420,227.5120227009,1.2920673526,1.7371975690,0.179467423128,2.333764858165,15.31,0.15,2.2,M,0.0027,0,0,JPL#48,2024-Dec-14,Binary,0.4,0.00283,0.00017,106.2
15024,1998 TB,2025,2,11,295.6094761127,354.3090384418,110.1864064938,5.9526031272,0.117207862984,2.434884528801,14.22,0.15,4.6,6,0.0007,0,1,JPL#57,2024-Dec-13,Binary,0.5,0.00075,0.00009,68.0
15063,1999 AQ3,2025,2,11,246.3947382470,273.8651425375,68.4515246864,3.5192469199,0.066747204373,2.899995282388,14.19,0.15,5.3,M,0.0027,0,0,JPL#48,2024-Aug-01,Binary,0.6,0.00264,0.00019,105.2
15094,Polymele,2025,2,11,103.3974439509,5.6015054172,50.3187303432,12.9805610045,0.096638621198,5.187595595447,11.79,0.22,21.1,M,0.0123,0,1,JPL#21,2024-Sep-12,Binary + Trojan,2.0,0.01200,0.00034,121.6
15107,Toepperwein,2025,2,11,355.5825347193,14.2248045835,265.9488804141,4.5974963794,0.177330642932,2.272076501345,14.80,0.15,2.9,M,0.0017,0,1,JPL#57,2024-Oct-11,Binary,0.4,0.00169,0.00017,80.1
15268,Wendelinefroger,2025,2,11,186.6565513356,210.4179738310,143.9674726090,2.7537064144,0.234041574643,2.365476519839,14.79,0.15,3.6,6,0.0010,0,1,JPL#45,2024-Aug-01,Binary,0.4,0.00109,0.00020,106.0
15269,1990 XF,2025,2,11,92.8917855652,222.0805603255,292.6145416848,10.9659896165,0.203339643939,2.551849694877,12.20,0.15,10.8,M,0.0007,0,0,JPL#60,2024-Oct-12,Binary,0.8,0.00056,0.00015,71.2
15279,1991 PY7,2025,2,11,66.2812041970,342.0152336306,84.6017132561,1.9319579488,0.096017606843,2.175261323854,15.11,0.15,2.3,M,0.0037,0,0,JPL#45,2024-Dec-13,Binary,0.6,0.00367,0.00020,108.8
15373,1996 WV1,2025,2,11,193.1506503189,206.3046515027,214.3814087503,8.4309134748,0.154179032888,3.968704320601,13.04,0.15,13.0,M,0.0047,0,0,JPL#47,2024-Aug-01,Binary,1.4,0.00467,0.00020,87.7
15430,1998 UR31,2025,2,11,152.5449808263,177.2454188009,62.7374991714,8.1790001685,0.169938518508,2.221960030012,14.46,0.15,3.7,M,0.0010,0,1,JPL#53,2024-Dec-13,Binary,0.4,0.00089,0.00012,61.0
15700,1987 QD,2025,2,11,167.9367429505,119.6321974104,175.3630595078,26.7851653216,0.315133584378,2.209303493496,14.94,0.15,3.4,6,0.0020,0,1,JPL#49,2024-Dec-14,Binary,0.3,0.00194,0.00072,88.6
15745,Yuliya,2025,2,11,335.5058513209,140.6490636533,132.5755862430,14.4293791185,0.255471294352,1.719642138051,17.41,0.15,1.0,6,0.0043,0,1,JPL#253,2024-Mar-09,Amor + Binary,0.1,0.00433,0.00021,102.5
15822,Genefahnestock,2025,2,11,78.9001579933,150.1836391174,190.8197431326,22.0265623437,0.079686545996,1.948249240989,14.83,0.15,1.7,M,0.0007,0,1,JPL#53,2024-Dec-13,Binary,0.2,0.00068,0.00016,96.9
15848,1995 YJ4,2025,2,11,84.7016670339,281.1049709311,131.9979321302,25.9767614411,0.299275747310,3.144737212774,12.46,0.15,19.0,M,0.0020,0,0,JPL#55,2024-Dec-14,Binary,1.2,0.00191,0.00018,99.2
15946,Satinsky,2025,2,11,174.8611228419,243.5872826561,98.5816547909,4.2980135180,0.095327131891,2.686251930742,14.95,0.15,3.3,6,0.0020,0,0,JPL#42,2024-Aug-01,Binary,0.3,0.00204,0.00034,113.6
16108,1999 WV3,2025,2,11,186.5306064583,292.6345560726,28.4451097228,4.7581986020,0.122954332135,2.294467679756,14.50,0.15,4.1,6,0.0017,0,0,JPL#46,2024-Dec-13,Binary,0.4,0.00178,0.00028,113.4
16525,Shumarinaiko,2025,2,11,30.0374845499,181.2849307895,7.5821316763,2.4213164661,0.138622223603,2.399446694881,13.80,0.15,5.3,M,0.0010,0,1,JPL#58,2024-Aug-01,Binary,0.4,0.00106,0.00008,99.0
16526,1991 DC,2025,2,11,186.4251649208,54.2218557201,17.7016904187,3.5777625263,0.171724240633,2.361783902903,14.81,0.15,4.1,M,0.0007,0,0,JPL#40,2024-Aug-01,Binary,0.6,0.00066,0.00011,89.4
16635,1993 QO,2025,2,11,336.0475358077,78.0552758477,313.7102614993,21.9285263642,0.285001004379,2.298183052636,14.36,0.15,3.1,M,0.0013,0,1,JPL#40,2024-Oct-12,Binary,0.6,0.00150,0.00010,48.5
16694,1995 AJ,2025,2,11,132.6959201126,39.7191838013,285.9633660130,6.4217710912,0.207515983142,2.237737974905,14.11,0.15,4.0,M,0.0010,0,1,JPL#52,2024-Dec-13,Binary,0.4,0.00100,0.00017,101.7
16863,1997 YJ16,2025,2,11,273.3750790568,64.0156327936,17.5917975026,8.9117838844,0.179887483456,2.303776793623,14.18,0.15,7.9,M,0.0007,0,0,JPL#52,2024-Dec-15,Binary,0.8,0.00080,0.00010,59.7
16901,Johnbrooks,2025,2,11,186.0357133041,258.7371782538,138.2288113814,14.3332090414,0.102894099094,2.644329702549,14.45,0.15,4.2,6,0.0010,0,0,JPL#43,2024-Aug-01,Binary,0.4,0.00100,0.00019,108.6
16974,Iphthime,2025,2,11,109.9246305877,137.3188745577,241.5278414609,15.0373113122,0.069200238434,5.177784597360,9.94,0.15,57.0,M,0.0167,0,1,JPL#49,2024-Sep-12,Binary + Trojan,4.0,0.01667,0.00111,111.2
17081,Jaytee,2025,2,11,333.3155281340,207.7832460467,153.7552014273,6.4129112774,0.213639194741,2.315314180758,14.22,0.15,4.2,M,0.0020,0,1,JPL#56,2024-Dec-15,Binary,0.4,0.00187,0.00017,77.2
17238,Brianwu,2025,2,11,232.2801251763,336.9191248513,135.5759454642,2.3988630342,0.137696504833,3.123680296603,14.02,0.15,8.2,M,0.0013,0,0,JPL#50,2024-Dec-15,Binary,0.8,0.00125,0.00013,71.4
17246,Christophedumas,2025,2,11,28.8392239517,221.1753615966,34.2867938769,2.4416511359,0.022976758592,2.840065136718,14.04,0.15,5.1,6,0.0027,0,1,JPL#78,2024-Dec-15,Binary,0.5,0.00253,0.00026,80.5
17251,Vondracek,2025,2,11,44.1448392573,141.9191489584,131.4700968936,7.0914142925,0.169370149114,2.286477563825,14.06,0.15,5.2,M,0.0010,0,1,JPL#58,2024-Dec-15,Binary,0.4,0.00092,0.00012,78.5
17260,Kusnirak,2025,2,11,298.8380255132,290.6942810890,199.7277642588,5.2882272736,0.184370717230,2.204019682414,14.54,0.15,4.0,6,0.0007,0,1,JPL#77,2024-Dec-13,Binary,0.4,0.00056,0.00010,77.8
17321,3188 T-1,2025,2,11,189.5054203924,58.3013846798,187.5372286438,26.9465088876,0.204847454123,3.167716507823,14.36,0.15,8.0,M,0.0020,0,0,JPL#36,2024-Dec-13,Binary,0.8,0.00189,0.00027,98.5
17365,Thymbraeus,2025,2,11,3.6092174284,118.1876643065,252.1089508753,11.6444117470,0.078203327487,5.266736657387,10.53,0.15,44.9,M,0.0090,0,1,JPL#50,2024-Dec-13,Binary + Trojan,4.4,0.00900,0.00018,71.6
17476,1991 GG7,2025,2,11,110.1458838014,93.6452391059,18.6628392680,4.2032703507,0.157448018571,2.400721982369,14.88,0.15,3.4,6,0.0010,0,0,JPL#40,2024-Aug-01,Binary,0.3,0.00101,0.00020,101.0
17700,Oleksiygolubov,2025,2,11,20.6950880331,55.1579884173,66.0810357059,8.4888605642,0.192963903437,2.320785258749,14.20,0.15,3.4,M,0.0030,0,1,JPL#47,2024-Dec-13,Binary,0.4,0.00293,0.00032,116.6
18067,2000 AB98,2025,2,11,286.5835967678,20.8730775315,118.4568519494,13.7475129693,0.114627723135,2.663441248902,12.61,0.15,8.3,M,0.0013,0,0,JPL#56,2024-Dec-13,Binary,0.8,0.00123,0.00016,66.3
18301,Konyukhov,2025,2,11,166.5741502727,30.5934914164,310.1088577328,3.2458773468,0.179276547818,2.252585876301,13.57,0.15,6.3,6,0.0010,0,1,JPL#60,2024-Dec-13,Binary,0.6,0.00116,0.00013,113.5
18301,Konyukhov,2025,2,11,166.5741502727,30.5934914164,310.1088577328,3.2458773468,0.179276547818,2.252585876301,13.57,0.15,6.3,6,0.0010,0,1,JPL#60,2024-Dec-13,Binary,0.6,0.00116,0.00013,113.5
18303,1980 PU,2025,2,11,283.9855482057,57.0493320120,222.7604470544,4.2656220827,0.206538295425,2.190668174060,14.61,0.15,3.9,6,0.0020,0,1,JPL#55,2024-Jun-04,Binary,0.4,0.00192,0.00022,103.6
18434,Mikesandras,2025,2,11,43.5842893021,29.8007357489,133.8014178102,24.8443850239,0.228908403596,2.446502946762,13.68,0.15,4.6,M,0.0013,0,0,JPL#53,2024-Jun-05,Binary,0.4,0.00123,0.00018,112.0
18467,Nagatatsu,2025,2,11,111.9738186507,93.0013606637,236.9965506567,3.3509307942,0.179371383518,2.814011239195,13.91,0.15,6.2,M,0.0007,0,0,JPL#53,2024-Dec-13,Binary,1.6,0.00062,0.00011,89.0
18503,1996 PY4,2025,2,11,27.5772810609,69.7578985637,151.2517562014,23.8620965358,0.265254626987,2.360180375321,14.20,0.15,3.5,M,0.0010,0,1,JPL#56,2024-Aug-01,Binary,0.4,0.00115,0.00012,100.9
18527,1996 VJ30,2025,2,11,270.9948120031,104.4946084393,243.3681782023,5.4562060249,0.143572867897,2.399181203709,14.01,0.15,3.3,M,0.0010,0,1,JPL#59,2024-Oct-11,Binary,0.6,0.00099,0.00014,89.3
18840,Yoshioba,2025,2,11,179.1835690566,227.0525869044,263.3724980324,2.6333370099,0.009402504919,2.388758686120,13.75,0.15,5.3,M,0.0007,0,0,JPL#57,2024-Dec-15,Binary,0.6,0.00074,0.00008,71.0
18890,2000 EV26,2025,2,11,225.9309103419,265.8995489861,184.3658276747,22.9761831205,0.073972150703,1.917008193901,14.78,0.15,2.1,M,0.0003,0,1,JPL#58,2024-Dec-13,Binary,0.2,0.00045,0.00013,89.5
19281,1996 AP3,2025,2,11,244.6012974937,66.2171247758,273.2742240821,6.8262591496,0.193458888273,2.287434904075,13.73,0.15,4.4,M,0.0007,0,1,JPL#60,2024-Aug-01,Binary,0.4,0.00068,0.00012,102.5
19516,1998 QF80,2025,2,11,128.1758922541,41.9794148043,293.5649676781,11.6759659073,0.266522343026,2.344530005096,13.54,0.15,10.7,M,0.0017,0,0,JPL#53,2024-Dec-13,Binary,1.0,0.00152,0.00028,111.1
19610,1999 NR60,2025,2,11,328.9960533143,238.2689298791,154.3430530557,14.2618087232,0.102203959133,2.582436945405,13.25,0.15,7.0,M,0.0010,0,0,JPL#63,2024-Dec-13,Binary,0.6,0.00092,0.00008,81.9
19734,1999 XE175,2025,2,11,75.7872618627,56.5491734095,8.2080064844,5.2817518353,0.276409227459,2.555784586814,14.23,0.15,4.7,6,0.0010,0,0,JPL#42,2024-Dec-14,Binary,0.5,0.00084,0.00014,119.6
19763,Klimesh,2025,2,11,220.7836189766,56.7673739866,287.0783652637,23.3096694095,0.197993140379,2.390099524450,13.08,0.15,7.2,M,0.0003,0,0,JPL#50,2024-Dec-14,Binary,0.6,0.00045,0.00014,110.1
19780,2000 QE65,2025,2,11,167.4588564504,4.1921719092,47.0146891140,10.0936860904,0.080495752505,3.047049644129,13.97,0.15,5.9,M,0.0037,0,0,JPL#43,2024-Aug-01,Binary,0.6,0.00367,0.00019,113.5
20037,Duke,2025,2,11,232.3839481908,95.4303564974,228.6211152830,22.5460669271,0.120855475150,1.883792129757,15.34,0.15,1.8,M,0.0037,0,1,JPL#41,2024-Apr-17,Binary,0.2,0.00367,0.00028,87.0
20206,1997 FA4,2025,2,11,256.1981509208,237.9909280749,13.9954950074,15.7212736471,0.049744169932,3.194880437350,13.29,0.15,13.7,M,0.0020,0,0,JPL#47,2024-Dec-13,Binary,1.4,0.00183,0.00021,122.4
20325,Julianoey,2025,2,11,349.1193947320,256.8598665593,98.1357947274,6.0980268354,0.076088989009,2.378719031034,13.35,0.15,4.9,M,0.0007,0,1,JPL#50,2024-Dec-13,Binary,0.4,0.00065,0.00006,70.0
